SID,ISO_TIME,YEAR,MONTH,DAY,HOUR,LAT,LON,WMO_WIND,WMO_PRES,DIST2LAND
2015184N08172,2015-07-09 06:00:00,2015,7,9,6,17.6,145.9,100.0,925.0,2021
2015184N08172,2015-07-09 12:00:00,2015,7,9,12,18.0,144.5,100.0,925.0,1926
2015184N08172,2015-07-09 18:00:00,2015,7,9,18,18.2,143.6,100.0,925.0,1866
2015184N08172,2015-07-10 00:00:00,2015,7,10,0,18.2,142.7,100.0,925.0,1831
2015184N08172,2015-07-10 06:00:00,2015,7,10,6,18.4,141.9,95.0,930.0,1781
2015184N08172,2015-07-10 12:00:00,2015,7,10,12,18.2,141.3,90.0,935.0,1778
2015184N08172,2015-07-10 18:00:00,2015,7,10,18,18.3,140.6,85.0,940.0,1730
2015184N08172,2015-07-11 00:00:00,2015,7,11,0,18.3,140.0,85.0,940.0,1698
2015184N08172,2015-07-11 06:00:00,2015,7,11,6,18.3,139.5,85.0,945.0,1649
2015184N08172,2015-07-11 12:00:00,2015,7,11,12,18.4,138.9,80.0,950.0,1595
2015184N08172,2015-07-11 18:00:00,2015,7,11,18,18.4,138.4,80.0,950.0,1547
2015184N08172,2015-07-12 00:00:00,2015,7,12,0,18.4,137.8,75.0,955.0,1490
2015184N08172,2015-07-12 06:00:00,2015,7,12,6,18.5,137.6,75.0,955.0,1476
2015184N08172,2015-07-12 12:00:00,2015,7,12,12,18.7,137.4,70.0,960.0,1467
2015184N08172,2015-07-12 18:00:00,2015,7,12,18,19.1,137.2,70.0,960.0,1471
2015184N08172,2015-07-13 00:00:00,2015,7,13,0,19.6,137.2,70.0,960.0,1430
2015184N08172,2015-07-13 06:00:00,2015,7,13,6,20.5,137.0,75.0,955.0,1330
2015184N08172,2015-07-13 12:00:00,2015,7,13,12,21.4,136.8,80.0,950.0,1232
2015184N08172,2015-07-13 18:00:00,2015,7,13,18,22.2,136.6,80.0,950.0,1143
2015184N08172,2015-07-14 00:00:00,2015,7,14,0,22.8,136.5,80.0,950.0,1080
2015184N08172,2015-07-14 06:00:00,2015,7,14,6,23.7,136.6,80.0,950.0,1000
2015184N08172,2015-07-14 12:00:00,2015,7,14,12,24.4,136.6,80.0,950.0,933
2015184N08172,2015-07-14 18:00:00,2015,7,14,18,25.5,136.4,85.0,945.0,819
2015184N08172,2015-07-15 00:00:00,2015,7,15,0,26.5,136.3,85.0,945.0,724
2015184N08172,2015-07-15 06:00:00,2015,7,15,6,27.6,136.0,85.0,945.0,614
2015184N08172,2015-07-15 12:00:00,2015,7,15,12,28.9,135.6,85.0,945.0,490
2015184N08172,2015-07-15 18:00:00,2015,7,15,18,30.0,135.2,80.0,950.0,366
2015184N08172,2015-07-16 00:00:00,2015,7,16,0,31.0,134.7,75.0,955.0,248
2015184N08172,2015-07-16 06:00:00,2015,7,16,6,32.0,134.5,70.0,960.0,136
2015184N08172,2015-07-16 12:00:00,2015,7,16,12,33.0,134.3,70.0,960.0,24
2015184N08172,2015-07-16 18:00:00,2015,7,16,18,34.0,133.8,60.0,975.0,0
2015184N08172,2015-07-17 00:00:00,2015,7,17,0,35.0,133.5,50.0,990.0,0
2015184N08172,2015-07-17 06:00:00,2015,7,17,6,35.8,133.7,35.0,994.0,44
2015188N08194,2015-07-13 00:00:00,2015,7,13,0,13.1,179.5,50.0,990.0,2406
2015188N08194,2015-07-13 06:00:00,2015,7,13,6,13.6,178.7,55.0,985.0,2459
2015188N08194,2015-07-13 12:00:00,2015,7,13,12,14.2,177.5,60.0,980.0,2549
2015188N08194,2015-07-13 18:00:00,2015,7,13,18,14.7,176.4,60.0,980.0,2637
2015188N08194,2015-07-14 00:00:00,2015,7,14,0,15.2,175.4,65.0,975.0,2718
2015188N08194,2015-07-14 06:00:00,2015,7,14,6,15.8,174.3,70.0,970.0,2807
2015188N08194,2015-07-14 12:00:00,2015,7,14,12,16.4,173.2,70.0,970.0,2899
2015188N08194,2015-07-14 18:00:00,2015,7,14,18,16.7,172.0,65.0,975.0,3012
2015188N08194,2015-07-15 00:00:00,2015,7,15,0,17.0,171.3,65.0,975.0,3070
2015188N08194,2015-07-15 06:00:00,2015,7,15,6,17.4,170.1,60.0,980.0,3050
2015188N08194,2015-07-15 12:00:00,2015,7,15,12,17.8,168.8,60.0,980.0,2997
2015188N08194,2015-07-15 18:00:00,2015,7,15,18,18.2,167.7,60.0,980.0,2960
2015188N08194,2015-07-16 00:00:00,2015,7,16,0,18.6,166.6,55.0,985.0,2928
2015188N08194,2015-07-16 06:00:00,2015,7,16,6,18.6,165.4,50.0,990.0,2858
2015188N08194,2015-07-16 12:00:00,2015,7,16,12,18.4,163.9,40.0,996.0,2755
2015188N08194,2015-07-16 18:00:00,2015,7,16,18,18.4,162.2,35.0,1000.0,2668
2015188N08194,2015-07-19 18:00:00,2015,7,19,18,20.3,149.5,35.0,1000.0,1881
2015188N08194,2015-07-20 00:00:00,2015,7,20,0,21.0,148.5,40.0,996.0,1764
2015188N08194,2015-07-20 06:00:00,2015,7,20,6,21.4,147.5,50.0,990.0,1679
2015188N08194,2015-07-20 12:00:00,2015,7,20,12,21.7,146.3,50.0,990.0,1599
2015188N08194,2015-07-20 18:00:00,2015,7,20,18,21.9,145.4,55.0,985.0,1546
2015188N08194,2015-07-21 00:00:00,2015,7,21,0,22.3,144.0,65.0,975.0,1461
2015188N08194,2015-07-21 06:00:00,2015,7,21,6,22.6,142.9,70.0,970.0,1391
2015188N08194,2015-07-21 12:00:00,2015,7,21,12,22.9,141.7,75.0,965.0,1306
2015188N08194,2015-07-21 18:00:00,2015,7,21,18,23.0,140.5,80.0,955.0,1248
2015188N08194,2015-07-22 00:00:00,2015,7,22,0,23.2,139.6,80.0,955.0,1197
2015188N08194,2015-07-22 06:00:00,2015,7,22,6,23.6,138.5,80.0,955.0,1116
2015188N08194,2015-07-22 12:00:00,2015,7,22,12,23.8,137.7,80.0,955.0,1050
2015188N08194,2015-07-22 18:00:00,2015,7,22,18,24.1,136.8,80.0,955.0,972
2015188N08194,2015-07-23 00:00:00,2015,7,23,0,24.4,135.9,75.0,965.0,896
2015188N08194,2015-07-23 06:00:00,2015,7,23,6,24.6,135.1,75.0,965.0,834
2015188N08194,2015-07-23 12:00:00,2015,7,23,12,24.6,134.3,75.0,965.0,797
2015188N08194,2015-07-23 18:00:00,2015,7,23,18,24.7,133.4,75.0,965.0,751
2015188N08194,2015-07-24 00:00:00,2015,7,24,0,24.8,132.7,75.0,965.0,719
2015188N08194,2015-07-24 06:00:00,2015,7,24,6,24.9,131.8,75.0,965.0,689
2015188N08194,2015-07-24 12:00:00,2015,7,24,12,25.0,131.1,70.0,970.0,671
2015188N08194,2015-07-24 18:00:00,2015,7,24,18,25.5,130.6,65.0,975.0,614
2015188N08194,2015-07-25 00:00:00,2015,7,25,0,26.2,130.0,65.0,975.0,540
2015188N08194,2015-07-25 06:00:00,2015,7,25,6,27.3,129.5,65.0,975.0,429
2015188N08194,2015-07-25 12:00:00,2015,7,25,12,28.4,129.2,60.0,980.0,324
2015188N08194,2015-07-25 18:00:00,2015,7,25,18,29.7,129.1,60.0,980.0,197
2015188N08194,2015-07-26 00:00:00,2015,7,26,0,31.0,129.2,50.0,990.0,97
2015188N08194,2015-07-26 06:00:00,2015,7,26,6,32.2,129.4,45.0,994.0,52
2015211N13162,2015-08-01 06:00:00,2015,8,1,6,13.9,152.1,35.0,998.0,1864
2015211N13162,2015-08-01 12:00:00,2015,8,1,12,14.2,150.8,40.0,996.0,1864
2015211N13162,2015-08-01 18:00:00,2015,8,1,18,14.4,149.6,50.0,990.0,1864
2015211N13162,2015-08-02 00:00:00,2015,8,2,0,14.6,148.2,60.0,980.0,1872
2015211N13162,2015-08-02 06:00:00,2015,8,2,6,14.9,146.8,70.0,970.0,1904
2015211N13162,2015-08-02 12:00:00,2015,8,2,12,15.1,145.9,80.0,960.0,1928
2015211N13162,2015-08-02 18:00:00,2015,8,2,18,15.6,145.0,85.0,945.0,1990
2015211N13162,2015-08-03 00:00:00,2015,8,3,0,16.2,144.0,90.0,940.0,2043
2015211N13162,2015-08-03 06:00:00,2015,8,3,6,16.9,143.0,95.0,930.0,1955
2015211N13162,2015-08-03 12:00:00,2015,8,3,12,17.4,141.9,105.0,910.0,1856
2015211N13162,2015-08-03 18:00:00,2015,8,3,18,17.8,140.7,115.0,900.0,1748
2015211N13162,2015-08-04 00:00:00,2015,8,4,0,18.3,139.6,115.0,900.0,1659
2015211N13162,2015-08-04 06:00:00,2015,8,4,6,18.6,138.3,115.0,900.0,1547
2015211N13162,2015-08-04 12:00:00,2015,8,4,12,18.9,137.2,105.0,910.0,1460
2015211N13162,2015-08-04 18:00:00,2015,8,4,18,19.3,136.2,100.0,925.0,1393
2015211N13162,2015-08-05 00:00:00,2015,8,5,0,19.5,134.9,95.0,930.0,1281
2015211N13162,2015-08-05 06:00:00,2015,8,5,6,19.9,133.7,95.0,930.0,1195
2015211N13162,2015-08-05 12:00:00,2015,8,5,12,20.0,132.6,90.0,935.0,1096
2015211N13162,2015-08-05 18:00:00,2015,8,5,18,20.1,131.5,90.0,935.0,984
2015211N13162,2015-08-06 00:00:00,2015,8,6,0,20.5,130.2,90.0,935.0,860
2015211N13162,2015-08-06 06:00:00,2015,8,6,6,20.9,129.2,90.0,935.0,774
2015211N13162,2015-08-06 12:00:00,2015,8,6,12,21.2,128.1,90.0,935.0,682
2015211N13162,2015-08-06 18:00:00,2015,8,6,18,21.5,126.8,90.0,935.0,583
2015211N13162,2015-08-07 00:00:00,2015,8,7,0,21.9,125.8,90.0,935.0,471
2015211N13162,2015-08-07 06:00:00,2015,8,7,6,22.4,124.8,90.0,935.0,357
2015211N13162,2015-08-07 12:00:00,2015,8,7,12,22.9,123.8,90.0,935.0,246
2015211N13162,2015-08-07 18:00:00,2015,8,7,18,23.7,122.6,90.0,935.0,111
2015211N13162,2015-08-08 00:00:00,2015,8,8,0,24.0,121.0,70.0,965.0,0
2015211N13162,2015-08-08 06:00:00,2015,8,8,6,24.1,120.0,70.0,970.0,32
2015211N13162,2015-08-08 12:00:00,2015,8,8,12,24.8,119.4,65.0,975.0,39
2015211N13162,2015-08-08 18:00:00,2015,8,8,18,25.4,118.5,55.0,980.0,0
2015211N13162,2015-08-09 00:00:00,2015,8,9,0,25.8,117.6,40.0,992.0,0
2015211N13162,2015-08-09 06:00:00,2015,8,9,6,26.6,116.9,35.0,994.0,0
2015211N13162,2015-08-11 00:00:00,2015,8,11,0,32.8,121.2,35.0,998.0,30
2015211N13162,2015-08-11 06:00:00,2015,8,11,6,33.0,122.3,35.0,998.0,107
2015218N18149,2015-08-07 06:00:00,2015,8,7,6,22.6,147.3,35.0,1000.0,1549
2015218N18149,2015-08-07 12:00:00,2015,8,7,12,23.9,146.5,35.0,1000.0,1382
2015218N18149,2015-08-07 18:00:00,2015,8,7,18,25.1,145.7,35.0,998.0,1226
2015218N18149,2015-08-08 00:00:00,2015,8,8,0,26.0,144.4,35.0,994.0,1082
2015218N18149,2015-08-08 06:00:00,2015,8,8,6,26.3,143.5,40.0,990.0,1019
2015218N18149,2015-08-08 12:00:00,2015,8,8,12,26.5,142.3,40.0,990.0,963
2015218N18149,2015-08-08 18:00:00,2015,8,8,18,26.9,141.5,40.0,990.0,896
2015218N18149,2015-08-09 00:00:00,2015,8,9,0,27.2,140.9,40.0,990.0,846
2015218N18149,2015-08-09 06:00:00,2015,8,9,6,27.8,140.8,40.0,990.0,781
2015218N18149,2015-08-09 12:00:00,2015,8,9,12,28.6,140.6,40.0,990.0,690
2015218N18149,2015-08-09 18:00:00,2015,8,9,18,29.2,140.4,40.0,990.0,620
2015218N18149,2015-08-10 00:00:00,2015,8,10,0,29.8,140.4,40.0,990.0,556
2015218N18149,2015-08-10 06:00:00,2015,8,10,6,30.4,140.7,40.0,990.0,501
2015218N18149,2015-08-10 12:00:00,2015,8,10,12,30.8,141.1,40.0,990.0,470
2015218N18149,2015-08-10 18:00:00,2015,8,10,18,31.2,141.8,45.0,985.0,448
2015218N18149,2015-08-11 00:00:00,2015,8,11,0,31.5,142.7,45.0,985.0,459
2015218N18149,2015-08-11 06:00:00,2015,8,11,6,32.1,143.6,45.0,985.0,454
2015218N18149,2015-08-11 12:00:00,2015,8,11,12,32.4,144.7,45.0,985.0,504
2015218N18149,2015-08-11 18:00:00,2015,8,11,18,33.0,145.9,40.0,990.0,547
2015218N18149,2015-08-12 00:00:00,2015,8,12,0,33.4,147.1,40.0,990.0,621
2015218N18149,2015-08-12 06:00:00,2015,8,12,6,33.7,148.3,40.0,990.0,710
2015218N18149,2015-08-12 12:00:00,2015,8,12,12,33.9,150.0,40.0,990.0,852
2015218N18149,2015-08-12 18:00:00,2015,8,12,18,34.1,151.7,40.0,990.0,998
2015218N18149,2015-08-13 00:00:00,2015,8,13,0,35.1,153.5,40.0,990.0,1117
2015218N18149,2015-08-13 06:00:00,2015,8,13,6,35.9,155.3,40.0,990.0,1165
2015218N18149,2015-08-13 12:00:00,2015,8,13,12,36.5,157.0,40.0,990.0,1180
2015218N18149,2015-08-13 18:00:00,2015,8,13,18,37.1,159.3,40.0,990.0,1235
2015226N12151,2015-08-14 18:00:00,2015,8,14,18,13.0,148.2,35.0,1000.0,1694
2015226N12151,2015-08-15 00:00:00,2015,8,15,0,13.5,147.1,45.0,994.0,1747
2015226N12151,2015-08-15 06:00:00,2015,8,15,6,13.9,146.4,45.0,992.0,1792
2015226N12151,2015-08-15 12:00:00,2015,8,15,12,14.3,145.8,50.0,990.0,1839
2015226N12151,2015-08-15 18:00:00,2015,8,15,18,14.4,145.2,55.0,985.0,1854
2015226N12151,2015-08-16 00:00:00,2015,8,16,0,14.7,144.7,60.0,980.0,1893
2015226N12151,2015-08-16 06:00:00,2015,8,16,6,15.1,144.2,60.0,980.0,1944
2015226N12151,2015-08-16 12:00:00,2015,8,16,12,15.5,143.6,65.0,970.0,1988
2015226N12151,2015-08-16 18:00:00,2015,8,16,18,16.0,142.7,75.0,960.0,1903
2015226N12151,2015-08-17 00:00:00,2015,8,17,0,16.5,141.7,85.0,950.0,1810
2015226N12151,2015-08-17 06:00:00,2015,8,17,6,17.0,140.5,95.0,935.0,1701
2015226N12151,2015-08-17 12:00:00,2015,8,17,12,17.4,139.2,95.0,935.0,1583
2015226N12151,2015-08-17 18:00:00,2015,8,17,18,17.8,137.7,95.0,935.0,1452
2015226N12151,2015-08-18 00:00:00,2015,8,18,0,18.2,136.1,95.0,935.0,1320
2015226N12151,2015-08-18 06:00:00,2015,8,18,6,18.6,134.6,95.0,935.0,1209
2015226N12151,2015-08-18 12:00:00,2015,8,18,12,18.7,132.9,95.0,935.0,1054
2015226N12151,2015-08-18 18:00:00,2015,8,18,18,18.8,131.2,85.0,945.0,909
2015226N12151,2015-08-19 00:00:00,2015,8,19,0,18.8,129.8,85.0,945.0,791
2015226N12151,2015-08-19 06:00:00,2015,8,19,6,18.9,128.4,85.0,945.0,645
2015226N12151,2015-08-19 12:00:00,2015,8,19,12,18.9,127.3,90.0,940.0,529
2015226N12151,2015-08-19 18:00:00,2015,8,19,18,18.9,126.1,90.0,940.0,404
2015226N12151,2015-08-20 00:00:00,2015,8,20,0,18.9,125.3,90.0,940.0,321
2015226N12151,2015-08-20 06:00:00,2015,8,20,6,18.9,124.7,85.0,945.0,258
2015226N12151,2015-08-20 12:00:00,2015,8,20,12,19.0,124.0,85.0,945.0,191
2015226N12151,2015-08-20 18:00:00,2015,8,20,18,19.1,123.2,85.0,945.0,122
2015226N12151,2015-08-21 00:00:00,2015,8,21,0,19.2,122.9,85.0,945.0,109
2015226N12151,2015-08-21 06:00:00,2015,8,21,6,19.3,122.4,85.0,945.0,101
2015226N12151,2015-08-21 12:00:00,2015,8,21,12,19.4,122.4,80.0,955.0,112
2015226N12151,2015-08-21 18:00:00,2015,8,21,18,19.6,122.5,80.0,955.0,135
2015226N12151,2015-08-22 00:00:00,2015,8,22,0,20.1,122.6,80.0,955.0,192
2015226N12151,2015-08-22 06:00:00,2015,8,22,6,20.7,122.7,80.0,955.0,229
2015226N12151,2015-08-22 12:00:00,2015,8,22,12,21.4,123.1,80.0,955.0,234
2015226N12151,2015-08-22 18:00:00,2015,8,22,18,22.3,123.2,80.0,955.0,205
2015226N12151,2015-08-23 00:00:00,2015,8,23,0,23.2,123.3,80.0,955.0,191
2015226N12151,2015-08-23 06:00:00,2015,8,23,6,23.8,123.5,85.0,950.0,180
2015226N12151,2015-08-23 12:00:00,2015,8,23,12,24.5,124.0,95.0,935.0,209
2015226N12151,2015-08-23 18:00:00,2015,8,23,18,25.2,124.6,100.0,930.0,262
2015226N12151,2015-08-24 00:00:00,2015,8,24,0,26.2,125.9,100.0,930.0,413
2015226N12151,2015-08-24 06:00:00,2015,8,24,6,27.9,127.4,100.0,930.0,456
2015226N12151,2015-08-24 12:00:00,2015,8,24,12,29.6,128.8,90.0,940.0,223
2015226N12151,2015-08-24 18:00:00,2015,8,24,18,31.6,130.0,90.0,940.0,28
2015226N12151,2015-08-25 00:00:00,2015,8,25,0,33.9,130.5,70.0,965.0,11
2015226N12151,2015-08-25 06:00:00,2015,8,25,6,35.2,131.0,70.0,965.0,86
2015226N15164,2015-08-14 18:00:00,2015,8,14,18,14.9,162.3,35.0,1002.0,2332
2015226N15164,2015-08-15 00:00:00,2015,8,15,0,14.8,162.2,35.0,1002.0,2316
2015226N15164,2015-08-15 06:00:00,2015,8,15,6,14.9,162.0,35.0,1000.0,2315
2015226N15164,2015-08-15 12:00:00,2015,8,15,12,15.0,161.7,40.0,998.0,2308
2015226N15164,2015-08-15 18:00:00,2015,8,15,18,14.9,161.3,45.0,994.0,2277
2015226N15164,2015-08-16 00:00:00,2015,8,16,0,14.6,160.9,45.0,990.0,2227
2015226N15164,2015-08-16 06:00:00,2015,8,16,6,14.5,160.4,50.0,985.0,2192
2015226N15164,2015-08-16 12:00:00,2015,8,16,12,14.4,160.0,55.0,980.0,2162
2015226N15164,2015-08-16 18:00:00,2015,8,16,18,14.3,159.6,60.0,975.0,2132
2015226N15164,2015-08-17 00:00:00,2015,8,17,0,14.5,159.1,65.0,970.0,2128
2015226N15164,2015-08-17 06:00:00,2015,8,17,6,14.7,158.5,75.0,960.0,2121
2015226N15164,2015-08-17 12:00:00,2015,8,17,12,15.1,158.0,80.0,950.0,2142
2015226N15164,2015-08-17 18:00:00,2015,8,17,18,15.7,157.0,90.0,940.0,2167
2015226N15164,2015-08-18 00:00:00,2015,8,18,0,15.9,156.2,95.0,935.0,2163
2015226N15164,2015-08-18 06:00:00,2015,8,18,6,16.3,155.5,95.0,935.0,2187
2015226N15164,2015-08-18 12:00:00,2015,8,18,12,17.0,154.9,95.0,930.0,2250
2015226N15164,2015-08-18 18:00:00,2015,8,18,18,17.9,153.8,95.0,930.0,2329
2015226N15164,2015-08-19 00:00:00,2015,8,19,0,18.7,152.9,100.0,925.0,2215
2015226N15164,2015-08-19 06:00:00,2015,8,19,6,19.1,151.9,100.0,925.0,2122
2015226N15164,2015-08-19 12:00:00,2015,8,19,12,19.7,151.3,100.0,925.0,2032
2015226N15164,2015-08-19 18:00:00,2015,8,19,18,20.4,150.4,100.0,925.0,1917
2015226N15164,2015-08-20 00:00:00,2015,8,20,0,21.2,149.5,100.0,925.0,1793
2015226N15164,2015-08-20 06:00:00,2015,8,20,6,22.0,148.6,95.0,930.0,1670
2015226N15164,2015-08-20 12:00:00,2015,8,20,12,22.6,147.8,95.0,930.0,1572
2015226N15164,2015-08-20 18:00:00,2015,8,20,18,23.3,147.1,90.0,935.0,1470
2015226N15164,2015-08-21 00:00:00,2015,8,21,0,24.1,146.5,90.0,940.0,1362
2015226N15164,2015-08-21 06:00:00,2015,8,21,6,25.0,146.0,85.0,945.0,1250
2015226N15164,2015-08-21 12:00:00,2015,8,21,12,25.6,145.5,85.0,945.0,1167
2015226N15164,2015-08-21 18:00:00,2015,8,21,18,26.4,145.2,80.0,950.0,1074
2015226N15164,2015-08-22 00:00:00,2015,8,22,0,27.0,144.9,80.0,950.0,1001
2015226N15164,2015-08-22 06:00:00,2015,8,22,6,27.6,145.0,80.0,950.0,947
2015226N15164,2015-08-22 12:00:00,2015,8,22,12,28.3,145.1,80.0,950.0,884
2015226N15164,2015-08-22 18:00:00,2015,8,22,18,29.0,145.2,80.0,950.0,825
2015226N15164,2015-08-23 00:00:00,2015,8,23,0,29.6,145.5,80.0,950.0,786
2015226N15164,2015-08-23 06:00:00,2015,8,23,6,30.0,146.0,80.0,950.0,781
2015226N15164,2015-08-23 12:00:00,2015,8,23,12,30.6,146.7,75.0,955.0,779
2015226N15164,2015-08-23 18:00:00,2015,8,23,18,31.3,147.4,75.0,955.0,775
2015226N15164,2015-08-24 00:00:00,2015,8,24,0,32.0,148.1,75.0,955.0,780
2015226N15164,2015-08-24 06:00:00,2015,8,24,6,32.6,149.2,70.0,960.0,836
2015226N15164,2015-08-24 12:00:00,2015,8,24,12,32.9,150.9,65.0,965.0,967
2015226N15164,2015-08-24 18:00:00,2015,8,24,18,33.9,153.0,60.0,965.0,1119
2015226N15164,2015-08-25 00:00:00,2015,8,25,0,35.4,155.5,60.0,965.0,1218
2015229N08212,2015-09-02 00:00:00,2015,9,2,0,24.0,179.7,80.0,950.0,2107
2015229N08212,2015-09-02 06:00:00,2015,9,2,6,24.3,179.3,80.0,950.0,2149
2015229N08212,2015-09-02 12:00:00,2015,9,2,12,24.5,178.9,70.0,965.0,2190
2015229N08212,2015-09-02 18:00:00,2015,9,2,18,24.7,178.4,70.0,965.0,2242
2015229N08212,2015-09-03 00:00:00,2015,9,3,0,24.7,178.2,70.0,965.0,2262
2015229N08212,2015-09-03 06:00:00,2015,9,3,6,24.6,178.0,70.0,965.0,2282
2015229N08212,2015-09-03 12:00:00,2015,9,3,12,24.4,177.7,70.0,965.0,2311
2015229N08212,2015-09-03 18:00:00,2015,9,3,18,24.1,177.4,70.0,965.0,2341
2015229N08212,2015-09-04 00:00:00,2015,9,4,0,23.8,176.9,65.0,970.0,2391
2015229N08212,2015-09-04 06:00:00,2015,9,4,6,23.6,176.3,65.0,970.0,2452
2015229N08212,2015-09-04 12:00:00,2015,9,4,12,23.5,175.7,65.0,970.0,2513
2015229N08212,2015-09-04 18:00:00,2015,9,4,18,23.5,174.8,65.0,970.0,2605
2015229N08212,2015-09-05 00:00:00,2015,9,5,0,23.5,173.9,65.0,970.0,2697
2015229N08212,2015-09-05 06:00:00,2015,9,5,6,23.6,172.8,75.0,955.0,2808
2015229N08212,2015-09-05 12:00:00,2015,9,5,12,23.6,171.7,75.0,955.0,2920
2015229N08212,2015-09-05 18:00:00,2015,9,5,18,23.7,170.6,80.0,950.0,3032
2015229N08212,2015-09-06 00:00:00,2015,9,6,0,23.9,169.5,80.0,950.0,2999
2015229N08212,2015-09-06 06:00:00,2015,9,6,6,24.0,168.6,80.0,950.0,2943
2015229N08212,2015-09-06 12:00:00,2015,9,6,12,24.3,167.5,75.0,955.0,2843
2015229N08212,2015-09-06 18:00:00,2015,9,6,18,24.4,166.3,75.0,955.0,2735
2015229N08212,2015-09-07 00:00:00,2015,9,7,0,24.7,165.4,75.0,955.0,2641
2015229N08212,2015-09-07 06:00:00,2015,9,7,6,25.0,164.2,75.0,955.0,2522
2015229N08212,2015-09-07 12:00:00,2015,9,7,12,25.2,162.9,70.0,965.0,2401
2015229N08212,2015-09-07 18:00:00,2015,9,7,18,25.6,161.7,70.0,965.0,2276
2015229N08212,2015-09-08 00:00:00,2015,9,8,0,26.1,160.2,70.0,965.0,2121
2015229N08212,2015-09-08 06:00:00,2015,9,8,6,26.7,158.7,70.0,965.0,1961
2015229N08212,2015-09-08 12:00:00,2015,9,8,12,27.2,157.3,70.0,965.0,1815
2015229N08212,2015-09-08 18:00:00,2015,9,8,18,28.1,155.9,65.0,970.0,1645
2015229N08212,2015-09-09 00:00:00,2015,9,9,0,29.0,154.7,65.0,970.0,1492
2015229N08212,2015-09-09 06:00:00,2015,9,9,6,29.8,153.4,65.0,970.0,1337
2015229N08212,2015-09-09 12:00:00,2015,9,9,12,30.7,152.3,60.0,975.0,1195
2015229N08212,2015-09-09 18:00:00,2015,9,9,18,31.6,151.0,60.0,975.0,1038
2015229N08212,2015-09-10 00:00:00,2015,9,10,0,32.6,150.1,60.0,975.0,912
2015229N08212,2015-09-10 06:00:00,2015,9,10,6,33.8,149.4,60.0,975.0,803
2015229N08212,2015-09-10 12:00:00,2015,9,10,12,35.0,148.7,60.0,975.0,709
2015229N08212,2015-09-10 18:00:00,2015,9,10,18,36.8,148.0,60.0,975.0,595
2015229N08212,2015-09-11 00:00:00,2015,9,11,0,38.5,147.3,60.0,975.0,461
2015229N08212,2015-09-11 06:00:00,2015,9,11,6,40.6,147.3,60.0,975.0,325
2015257N14152,2015-09-15 18:00:00,2015,9,15,18,18.6,149.3,35.0,996.0,2042
2015257N14152,2015-09-16 00:00:00,2015,9,16,0,19.2,148.4,45.0,990.0,1942
2015257N14152,2015-09-16 06:00:00,2015,9,16,6,19.8,147.3,55.0,985.0,1835
2015257N14152,2015-09-16 12:00:00,2015,9,16,12,19.9,146.4,60.0,980.0,1792
2015257N14152,2015-09-16 18:00:00,2015,9,16,18,20.4,145.6,65.0,970.0,1712
2015257N14152,2015-09-17 00:00:00,2015,9,17,0,21.0,144.8,70.0,965.0,1624
2015257N14152,2015-09-17 06:00:00,2015,9,17,6,21.7,144.2,75.0,960.0,1531
2015257N14152,2015-09-17 12:00:00,2015,9,17,12,22.2,143.5,85.0,945.0,1457
2015257N14152,2015-09-17 18:00:00,2015,9,17,18,22.9,142.8,85.0,945.0,1357
2015257N14152,2015-09-18 00:00:00,2015,9,18,0,23.7,142.5,85.0,945.0,1264
2015257N14152,2015-09-18 06:00:00,2015,9,18,6,24.7,142.3,80.0,950.0,1155
2015257N14152,2015-09-18 12:00:00,2015,9,18,12,25.6,142.3,80.0,950.0,1058
2015257N14152,2015-09-18 18:00:00,2015,9,18,18,26.7,142.7,75.0,955.0,952
2015257N14152,2015-09-19 00:00:00,2015,9,19,0,27.9,143.3,70.0,965.0,844
2015257N14152,2015-09-19 06:00:00,2015,9,19,6,28.9,144.2,70.0,965.0,782
2015257N14152,2015-09-19 12:00:00,2015,9,19,12,30.0,145.2,65.0,970.0,733
2015257N14152,2015-09-19 18:00:00,2015,9,19,18,30.9,146.2,60.0,975.0,721
2015257N14152,2015-09-20 00:00:00,2015,9,20,0,31.8,147.1,50.0,985.0,718
2015257N14152,2015-09-20 06:00:00,2015,9,20,6,32.9,148.1,45.0,990.0,729
2015257N14152,2015-09-20 12:00:00,2015,9,20,12,34.0,149.2,40.0,992.0,778
2015257N14152,2015-09-20 18:00:00,2015,9,20,18,35.2,150.6,40.0,992.0,878
2015257N14152,2015-09-21 00:00:00,2015,9,21,0,36.1,151.4,45.0,992.0,897
2015257N14152,2015-09-21 06:00:00,2015,9,21,6,36.4,151.9,40.0,992.0,923
2015263N14148,2015-09-22 12:00:00,2015,9,22,12,17.1,138.6,35.0,1000.0,1512
2015263N14148,2015-09-22 18:00:00,2015,9,22,18,17.4,137.5,35.0,1000.0,1415
2015263N14148,2015-09-23 00:00:00,2015,9,23,0,17.7,136.4,35.0,1000.0,1322
2015263N14148,2015-09-23 06:00:00,2015,9,23,6,18.0,135.2,35.0,998.0,1227
2015263N14148,2015-09-23 12:00:00,2015,9,23,12,18.2,134.3,35.0,998.0,1158
2015263N14148,2015-09-23 18:00:00,2015,9,23,18,18.3,133.7,40.0,996.0,1108
2015263N14148,2015-09-24 00:00:00,2015,9,24,0,18.4,133.1,45.0,994.0,1056
2015263N14148,2015-09-24 06:00:00,2015,9,24,6,18.6,132.7,50.0,990.0,1030
